execution_time,side,quantity,price,product,profit
2022-01-24 16:00:00+01:00,buy,0.5,57.31,2022-01-25 01:15:00+01:00,-7.16375
2022-01-24 16:00:00+01:00,buy,0.08139534883720938,76.18,2022-01-25 02:00:00+01:00,-1.5501744186046527
2022-01-24 16:00:00+01:00,sell,0.5,96.12,2022-01-25 02:30:00+01:00,12.015
2022-01-24 16:00:00+01:00,buy,0.08139534883720938,39.3,2022-01-25 04:00:00+01:00,-0.7997093023255821
2022-01-24 16:00:00+01:00,buy,0.5,28.93,2022-01-25 04:15:00+01:00,-3.61625
2022-01-24 16:00:00+01:00,sell,0.5,99.51,2022-01-25 05:15:00+01:00,12.43875
2022-01-24 16:00:00+01:00,buy,0.5,26.04,2022-01-25 05:45:00+01:00,-3.255
2022-01-24 16:00:00+01:00,buy,0.5,32.0,2022-01-25 06:15:00+01:00,-4.0
2022-01-24 16:00:00+01:00,sell,0.5,86.11,2022-01-25 07:00:00+01:00,10.76375
2022-01-24 16:00:00+01:00,buy,0.24418604651162812,37.67,2022-01-25 07:45:00+01:00,-2.299622093023258
2022-01-24 16:00:00+01:00,sell,0.5,99.34,2022-01-25 08:30:00+01:00,12.4175
2022-01-24 16:00:00+01:00,buy,0.5,32.12,2022-01-25 08:45:00+01:00,-4.015
2022-01-24 16:00:00+01:00,sell,0.5,70.7,2022-01-25 09:00:00+01:00,8.8375
2022-01-24 16:15:00+01:00,sell,0.4186046511627906,78.89,2022-01-25 01:15:00+01:00,8.255930232558137
2022-01-24 16:15:00+01:00,buy,0.4186046511627906,76.18,2022-01-25 02:00:00+01:00,-7.9723255813953475
2022-01-24 16:15:00+01:00,buy,0.06999999999999768,57.54,2022-01-25 05:15:00+01:00,-1.0069499999999665
2022-01-24 16:15:00+01:00,buy,0.5,29.74,2022-01-25 09:15:00+01:00,-3.7175
2022-01-24 16:15:00+01:00,sell,0.5,85.03,2022-01-25 10:15:00+01:00,10.62875
2022-01-24 16:30:00+01:00,sell,0.08139534883720939,80.4,2022-01-25 01:15:00+01:00,1.6360465116279088
2022-01-24 16:30:00+01:00,buy,1.0,48.69,2022-01-25 02:30:00+01:00,-12.1725
2022-01-24 16:30:00+01:00,sell,0.5,88.44,2022-01-25 03:15:00+01:00,11.055
2022-01-24 16:30:00+01:00,buy,0.4186046511627906,44.33,2022-01-25 04:00:00+01:00,-4.639186046511627
2022-01-24 16:30:00+01:00,sell,0.20944739819829414,73.39,2022-01-25 04:30:00+01:00,3.842836138443202
2022-01-24 16:30:00+01:00,buy,0.4300000000000023,57.54,2022-01-25 05:15:00+01:00,-6.185550000000033
