execution_time,side,quantity,price,product,profit
2022-01-04 16:00:00+01:00,buy,0.5,71.76,2022-01-05 02:15:00+01:00,-8.97
2022-01-04 16:00:00+01:00,sell,0.42999999999999994,92.3,2022-01-05 03:15:00+01:00,9.922249999999998
2022-01-04 16:00:00+01:00,buy,0.5,22.44,2022-01-05 05:30:00+01:00,-2.805
2022-01-04 16:00:00+01:00,buy,0.5,23.63,2022-01-05 05:45:00+01:00,-2.95375
2022-01-04 16:00:00+01:00,sell,0.3599999999999999,54.31,2022-01-05 09:15:00+01:00,4.887899999999998
2022-01-04 16:00:00+01:00,sell,0.5,91.95,2022-01-05 09:45:00+01:00,11.49375
2022-01-04 16:15:00+01:00,buy,0.5,29.42,2022-01-05 01:45:00+01:00,-3.6775
2022-01-04 16:15:00+01:00,sell,0.4300000000000134,91.17,2022-01-05 02:00:00+01:00,9.800775000000307
2022-01-04 16:15:00+01:00,sell,0.2899999999999935,79.15,2022-01-05 08:30:00+01:00,5.738374999999872
2022-01-04 16:15:00+01:00,sell,0.5,80.65,2022-01-05 08:45:00+01:00,10.08125
2022-01-04 16:15:00+01:00,buy,0.8599999999999999,54.31,2022-01-05 09:15:00+01:00,-11.676649999999999
2022-01-04 16:30:00+01:00,sell,2.475797344914099e-14,81.41,2022-01-05 01:00:00+01:00,5.03886654623642e-13
2022-01-04 16:30:00+01:00,sell,0.28999999999987086,71.08,2022-01-05 06:30:00+01:00,5.153299999997705
2022-01-04 16:30:00+01:00,buy,0.5,20.06,2022-01-05 07:45:00+01:00,-2.5075
2022-01-04 16:30:00+01:00,sell,0.21000000000000651,79.15,2022-01-05 08:30:00+01:00,4.155375000000129
2022-01-04 16:30:00+01:00,buy,0.08139534883720938,28.08,2022-01-05 09:30:00+01:00,-0.5713953488372098
2022-01-04 16:45:00+01:00,sell,7.66053886991358e-15,65.23,2022-01-05 01:00:00+01:00,1.249242376211157e-13
2022-01-04 16:45:00+01:00,buy,0.5,24.91,2022-01-05 03:00:00+01:00,-3.11375
2022-01-04 16:45:00+01:00,buy,0.5,20.4,2022-01-05 04:15:00+01:00,-2.55
2022-01-04 16:45:00+01:00,sell,0.5,46.06,2022-01-05 07:30:00+01:00,5.7575
2022-01-04 16:45:00+01:00,sell,0.37139534883736564,43.54,2022-01-05 09:30:00+01:00,4.042638372094725
2022-01-04 17:00:00+01:00,buy,3.241851231905457e-14,65.23,2022-01-05 01:00:00+01:00,-5.286648896429824e-13
2022-01-04 17:00:00+01:00,buy,0.5,28.78,2022-01-05 01:30:00+01:00,-3.5975
2022-01-04 17:00:00+01:00,sell,0.5,41.72,2022-01-05 01:45:00+01:00,5.215
2022-01-04 17:00:00+01:00,buy,0.7433109281375456,37.39,2022-01-05 02:00:00+01:00,-6.948098900765708
2022-01-04 17:00:00+01:00,sell,1.0,79.66,2022-01-05 02:15:00+01:00,19.915
2022-01-04 17:00:00+01:00,buy,0.5,32.5,2022-01-05 02:45:00+01:00,-4.0625
2022-01-04 17:00:00+01:00,buy,0.28999999999987086,39.44,2022-01-05 06:30:00+01:00,-2.8593999999987267
2022-01-04 17:00:00+01:00,buy,0.010552601801862793,66.16,2022-01-05 09:30:00+01:00,-0.17454003380281058
2022-01-04 17:00:00+01:00,sell,0.5,71.04,2022-01-05 10:30:00+01:00,8.88
2022-01-04 17:15:00+01:00,sell,0.3133109281375322,37.39,2022-01-05 02:00:00+01:00,2.9286739007655824
2022-01-04 17:15:00+01:00,buy,0.07000000000000006,79.66,2022-01-05 02:15:00+01:00,-1.3940500000000011
2022-01-04 17:15:00+01:00,buy,0.3255813953488253,26.6,2022-01-05 02:30:00+01:00,-2.1651162790696885
2022-01-04 17:15:00+01:00,sell,0.5,32.5,2022-01-05 02:45:00+01:00,4.0625
2022-01-04 17:15:00+01:00,buy,0.5,25.62,2022-01-05 03:30:00+01:00,-3.2025
2022-01-04 17:15:00+01:00,sell,0.5,48.57,2022-01-05 04:15:00+01:00,6.07125
2022-01-04 17:15:00+01:00,sell,0.5,70.4,2022-01-05 05:00:00+01:00,8.8
2022-01-04 17:15:00+01:00,buy,0.42999999999999994,65.51,2022-01-05 09:45:00+01:00,-7.042325
2022-01-04 17:15:00+01:00,buy,0.4877295327887069,22.73,2022-01-05 10:15:00+01:00,-2.771523070071827
2022-01-04 17:30:00+01:00,buy,0.5,35.51,2022-01-05 01:45:00+01:00,-4.43875
2022-01-04 17:30:00+01:00,buy,0.5,37.16,2022-01-05 02:00:00+01:00,-4.645
2022-01-04 17:30:00+01:00,sell,0.3255813953488253,49.93,2022-01-05 02:30:00+01:00,4.064069767441712
2022-01-04 17:30:00+01:00,sell,0.5,49.22,2022-01-05 05:30:00+01:00,6.1525
2022-01-04 17:30:00+01:00,sell,0.5,64.71,2022-01-05 05:45:00+01:00,8.08875
2022-01-04 17:30:00+01:00,buy,0.5,28.63,2022-01-05 07:15:00+01:00,-3.57875
2022-01-04 17:30:00+01:00,sell,0.1866890718624678,46.03,2022-01-05 07:45:00+01:00,2.1483244944573485
2022-01-04 17:30:00+01:00,buy,0.5,40.33,2022-01-05 08:00:00+01:00,-5.04125
2022-01-04 17:30:00+01:00,sell,0.5,50.07,2022-01-05 09:15:00+01:00,6.25875
2022-01-04 17:30:00+01:00,sell,0.06999999999999995,65.51,2022-01-05 09:45:00+01:00,1.1464249999999994
2022-01-04 17:30:00+01:00,buy,0.012270467211293101,22.73,2022-01-05 10:15:00+01:00,-0.06972692992817305
2022-01-04 17:30:00+01:00,buy,0.5,42.46,2022-01-05 10:30:00+01:00,-5.3075
2022-01-04 17:30:00+01:00,sell,0.42999999999999994,59.4,2022-01-05 11:00:00+01:00,6.385499999999999
2022-01-04 17:45:00+01:00,buy,0.42999999999999994,58.81,2022-01-05 03:15:00+01:00,-6.322074999999999
2022-01-04 17:45:00+01:00,sell,0.430000000000037,79.05,2022-01-05 05:45:00+01:00,8.49787500000073
2022-01-04 17:45:00+01:00,buy,0.5,32.15,2022-01-05 06:45:00+01:00,-4.01875
2022-01-04 17:45:00+01:00,sell,0.5,82.59,2022-01-05 07:00:00+01:00,10.32375
2022-01-04 17:45:00+01:00,buy,0.5,68.6,2022-01-05 07:30:00+01:00,-8.575
2022-01-04 17:45:00+01:00,sell,0.3133109281375322,46.03,2022-01-05 07:45:00+01:00,3.6054255055426516
2022-01-04 17:45:00+01:00,sell,0.5,40.33,2022-01-05 08:00:00+01:00,5.04125
2022-01-04 17:45:00+01:00,buy,0.3133109281375322,39.33,2022-01-05 09:00:00+01:00,-3.080629700912285
2022-01-04 18:00:00+01:00,sell,0.5,84.58,2022-01-05 01:30:00+01:00,10.5725
2022-01-04 18:00:00+01:00,sell,0.5,70.14,2022-01-05 02:00:00+01:00,8.7675
2022-01-04 18:00:00+01:00,buy,0.16279069767439994,50.58,2022-01-05 05:30:00+01:00,-2.0584883720927873
2022-01-04 18:00:00+01:00,sell,0.06999999999996298,99.99,2022-01-05 05:45:00+01:00,1.7498249999990745
2022-01-04 18:00:00+01:00,buy,0.5,23.62,2022-01-05 06:00:00+01:00,-2.9525
2022-01-04 18:00:00+01:00,buy,2.7755575615628914e-17,32.15,2022-01-05 06:45:00+01:00,-2.230854390106174e-16
2022-01-04 18:00:00+01:00,sell,0.34947976953686777,32.15,2022-01-05 06:45:00+01:00,2.8089436476525744
2022-01-04 18:00:00+01:00,buy,1.0,21.69,2022-01-05 08:30:00+01:00,-5.4225
2022-01-04 18:00:00+01:00,sell,0.3133109281375322,39.33,2022-01-05 09:00:00+01:00,3.080629700912285
2022-01-04 18:00:00+01:00,buy,0.5,31.6,2022-01-05 09:15:00+01:00,-3.95
2022-01-04 18:00:00+01:00,sell,0.43000000000003713,76.51,2022-01-05 10:00:00+01:00,8.224825000000711
2022-01-04 18:15:00+01:00,sell,0.0700000000000227,90.5,2022-01-05 04:00:00+01:00,1.5837500000005136
2022-01-04 18:15:00+01:00,buy,0.5,51.13,2022-01-05 05:00:00+01:00,-6.39125
2022-01-04 18:15:00+01:00,sell,0.5,96.43,2022-01-05 08:00:00+01:00,12.05375
2022-01-04 18:15:00+01:00,buy,0.14,64.34,2022-01-05 09:45:00+01:00,-2.2519000000000005
2022-01-04 18:15:00+01:00,sell,0.06999999999996287,93.32,2022-01-05 10:00:00+01:00,1.6330999999991336
2022-01-04 18:15:00+01:00,sell,7.327471962526033e-15,31.0,2022-01-05 10:15:00+01:00,5.678790770957676e-14
2022-01-04 18:30:00+01:00,buy,0.5,37.37,2022-01-05 01:00:00+01:00,-4.67125
2022-01-04 18:30:00+01:00,buy,0.5,32.66,2022-01-05 01:30:00+01:00,-4.0825
2022-01-04 18:30:00+01:00,sell,0.5,79.93,2022-01-05 03:00:00+01:00,9.99125
2022-01-04 18:30:00+01:00,sell,0.07000000000001631,91.99,2022-01-05 03:45:00+01:00,1.609825000000375
2022-01-04 18:30:00+01:00,buy,0.0700000000000227,90.5,2022-01-05 04:00:00+01:00,-1.5837500000005136
2022-01-04 18:30:00+01:00,buy,0.5,31.53,2022-01-05 04:30:00+01:00,-3.94125
2022-01-04 18:30:00+01:00,buy,0.4999999999999927,41.59,2022-01-05 05:15:00+01:00,-5.198749999999924
2022-01-04 18:30:00+01:00,sell,0.5,83.32,2022-01-05 06:00:00+01:00,10.415
2022-01-04 18:30:00+01:00,sell,0.5,53.44,2022-01-05 08:30:00+01:00,6.68
