execution_time,side,quantity,price,product,profit
2022-01-30 16:00:00+01:00,buy,0.5,20.39,2022-01-31 01:15:00+01:00,-2.54875
2022-01-30 16:00:00+01:00,buy,0.5,45.93,2022-01-31 01:45:00+01:00,-5.74125
2022-01-30 16:00:00+01:00,sell,0.5,61.98,2022-01-31 02:15:00+01:00,7.7475
2022-01-30 16:00:00+01:00,buy,0.5,25.66,2022-01-31 03:00:00+01:00,-3.2075
2022-01-30 16:00:00+01:00,buy,0.5,28.63,2022-01-31 03:45:00+01:00,-3.57875
2022-01-30 16:00:00+01:00,buy,0.5,20.18,2022-01-31 04:00:00+01:00,-2.5225
2022-01-30 16:00:00+01:00,buy,0.5,29.32,2022-01-31 04:45:00+01:00,-3.665
2022-01-30 16:00:00+01:00,buy,0.5,21.78,2022-01-31 05:00:00+01:00,-2.7225
2022-01-30 16:00:00+01:00,sell,0.5,85.24,2022-01-31 05:15:00+01:00,10.655
2022-01-30 16:00:00+01:00,sell,0.5,89.35,2022-01-31 06:15:00+01:00,11.16875
2022-01-30 16:00:00+01:00,sell,0.5,99.17,2022-01-31 06:30:00+01:00,12.39625
2022-01-30 16:00:00+01:00,sell,0.5,57.14,2022-01-31 07:00:00+01:00,7.1425
2022-01-30 16:00:00+01:00,buy,0.06976744186046524,47.53,2022-01-31 07:45:00+01:00,-0.8290116279069782
2022-01-30 16:00:00+01:00,buy,0.5,39.63,2022-01-31 08:00:00+01:00,-4.95375
2022-01-30 16:00:00+01:00,sell,0.5,74.62,2022-01-31 08:15:00+01:00,9.3275
2022-01-30 16:00:00+01:00,sell,0.5,95.09,2022-01-31 09:15:00+01:00,11.88625
2022-01-30 16:15:00+01:00,buy,0.5,32.24,2022-01-31 01:00:00+01:00,-4.03
2022-01-30 16:15:00+01:00,sell,0.5,81.24,2022-01-31 02:00:00+01:00,10.155
2022-01-30 16:15:00+01:00,sell,0.5,50.92,2022-01-31 03:00:00+01:00,6.365
2022-01-30 16:15:00+01:00,buy,0.43023255813953476,47.53,2022-01-31 07:45:00+01:00,-5.112238372093022
2022-01-30 16:15:00+01:00,sell,0.5,57.59,2022-01-31 08:00:00+01:00,7.19875
2022-01-30 16:15:00+01:00,buy,0.2905526018017067,63.88,2022-01-31 08:15:00+01:00,-4.640125050773257
2022-01-30 16:15:00+01:00,buy,0.31331092813754846,50.39,2022-01-31 08:45:00+01:00,-3.9469344172127667
2022-01-30 16:30:00+01:00,buy,0.5,81.24,2022-01-31 02:00:00+01:00,-10.155
2022-01-30 16:30:00+01:00,sell,0.5,96.05,2022-01-31 02:30:00+01:00,12.00625
2022-01-30 16:30:00+01:00,sell,0.2900000000000006,95.95,2022-01-31 03:30:00+01:00,6.956375000000015
2022-01-30 16:30:00+01:00,sell,0.5,57.56,2022-01-31 05:00:00+01:00,7.195
2022-01-30 16:30:00+01:00,buy,0.5,32.73,2022-01-31 06:30:00+01:00,-4.09125
2022-01-30 16:30:00+01:00,buy,0.5,31.58,2022-01-31 06:45:00+01:00,-3.9475
2022-01-30 16:30:00+01:00,sell,0.4194473981982946,73.14,2022-01-31 08:00:00+01:00,7.669595676055816
2022-01-30 16:30:00+01:00,buy,0.20944739819829328,52.8,2022-01-31 08:15:00+01:00,-2.764705656217471
2022-01-30 16:45:00+01:00,sell,0.5,88.8,2022-01-31 01:45:00+01:00,11.1
2022-01-30 16:45:00+01:00,buy,0.13999999999998447,96.05,2022-01-31 02:30:00+01:00,-3.361749999999627
2022-01-30 16:45:00+01:00,buy,0.2900000000000006,95.95,2022-01-31 03:30:00+01:00,-6.956375000000015
2022-01-30 16:45:00+01:00,sell,0.5,85.61,2022-01-31 04:15:00+01:00,10.70125
2022-01-30 16:45:00+01:00,buy,0.5,84.21,2022-01-31 05:15:00+01:00,-10.52625
2022-01-30 16:45:00+01:00,buy,0.5,32.73,2022-01-31 06:30:00+01:00,-4.09125
2022-01-30 16:45:00+01:00,buy,0.5,72.75,2022-01-31 07:00:00+01:00,-9.09375
2022-01-30 16:45:00+01:00,sell,1.0,90.22,2022-01-31 07:45:00+01:00,22.555
2022-01-30 16:45:00+01:00,buy,0.5,35.59,2022-01-31 09:30:00+01:00,-4.44875
2022-01-30 16:45:00+01:00,sell,0.42999999999999994,68.65,2022-01-31 09:45:00+01:00,7.379874999999999
2022-01-30 17:00:00+01:00,sell,0.5,65.28,2022-01-31 01:00:00+01:00,8.16
2022-01-30 17:00:00+01:00,sell,0.42999999999999994,88.8,2022-01-31 01:45:00+01:00,9.545999999999998
2022-01-30 17:00:00+01:00,buy,1.0,42.58,2022-01-31 02:15:00+01:00,-10.645
2022-01-30 17:00:00+01:00,buy,0.36000000000001553,74.04,2022-01-31 02:30:00+01:00,-6.663600000000288
2022-01-30 17:00:00+01:00,sell,0.42999999999999994,79.77,2022-01-31 03:30:00+01:00,8.575274999999998
2022-01-30 17:00:00+01:00,sell,0.5,84.21,2022-01-31 05:15:00+01:00,10.52625
2022-01-30 17:00:00+01:00,buy,1.0,28.33,2022-01-31 06:15:00+01:00,-7.0825
2022-01-30 17:00:00+01:00,sell,0.43000000000001776,72.75,2022-01-31 07:00:00+01:00,7.820625000000323
2022-01-30 17:00:00+01:00,sell,0.5,35.59,2022-01-31 09:30:00+01:00,4.44875
2022-01-30 17:00:00+01:00,buy,0.42999999999999994,68.65,2022-01-31 09:45:00+01:00,-7.379874999999999
2022-01-30 17:15:00+01:00,sell,9.43689570931383e-15,50.64,2022-01-31 01:15:00+01:00,1.1947109967991309e-13
2022-01-30 17:15:00+01:00,sell,0.4300000000000043,79.11,2022-01-31 02:45:00+01:00,8.504325000000085
2022-01-30 17:15:00+01:00,buy,0.42999999999999994,56.63,2022-01-31 03:30:00+01:00,-6.087725
2022-01-30 17:15:00+01:00,sell,0.5,73.79,2022-01-31 04:00:00+01:00,9.22375
2022-01-30 17:15:00+01:00,buy,0.5,66.48,2022-01-31 04:15:00+01:00,-8.31
2022-01-30 17:15:00+01:00,buy,0.5,30.51,2022-01-31 04:30:00+01:00,-3.81375
2022-01-30 17:15:00+01:00,sell,0.5,73.86,2022-01-31 07:30:00+01:00,9.2325
2022-01-30 17:15:00+01:00,buy,0.5,72.85,2022-01-31 09:15:00+01:00,-9.10625
2022-01-30 17:15:00+01:00,sell,0.5,97.0,2022-01-31 11:45:00+01:00,12.125
2022-01-30 17:30:00+01:00,buy,0.5,26.03,2022-01-31 02:30:00+01:00,-3.25375
2022-01-30 17:30:00+01:00,buy,0.4300000000000043,50.44,2022-01-31 02:45:00+01:00,-5.422300000000054
2022-01-30 17:30:00+01:00,sell,0.34944739819830567,73.79,2022-01-31 04:00:00+01:00,6.446430878263245
2022-01-30 17:30:00+01:00,sell,0.5,30.51,2022-01-31 04:30:00+01:00,3.81375
2022-01-30 17:30:00+01:00,sell,0.08055260180170543,78.53,2022-01-31 08:00:00+01:00,1.581448954871982
2022-01-30 17:45:00+01:00,buy,7.438494264988549e-15,88.72,2022-01-31 01:45:00+01:00,-1.64985802797446e-13
2022-01-30 17:45:00+01:00,sell,0.5,26.03,2022-01-31 02:30:00+01:00,3.25375
2022-01-30 17:45:00+01:00,buy,0.5,23.14,2022-01-31 02:45:00+01:00,-2.8925
2022-01-30 17:45:00+01:00,buy,0.5,53.84,2022-01-31 05:15:00+01:00,-6.73
2022-01-30 17:45:00+01:00,sell,0.5,57.92,2022-01-31 05:30:00+01:00,7.24
2022-01-30 18:00:00+01:00,buy,0.2319155793003657,50.76,2022-01-31 01:30:00+01:00,-2.9430087013216406
2022-01-30 18:00:00+01:00,sell,3.4139358007223564e-14,88.72,2022-01-31 01:45:00+01:00,7.572109606002187e-13
2022-01-30 18:00:00+01:00,buy,0.5,57.92,2022-01-31 05:30:00+01:00,-7.24
2022-01-30 18:00:00+01:00,sell,1.0,91.61,2022-01-31 06:15:00+01:00,22.9025
2022-01-30 18:00:00+01:00,buy,0.2680844206996414,38.23,2022-01-31 09:30:00+01:00,-2.562216850836822
2022-01-30 18:15:00+01:00,buy,0.26808442069963523,53.25,2022-01-31 01:30:00+01:00,-3.568873850563894
