execution_time,side,quantity,price,product,profit
2022-01-16 16:00:00+01:00,buy,0.5,72.92,2022-01-17 01:30:00+01:00,-9.115
2022-01-16 16:00:00+01:00,buy,0.5,75.33,2022-01-17 02:45:00+01:00,-9.41625
2022-01-16 16:00:00+01:00,sell,0.3599999999999999,88.0,2022-01-17 05:45:00+01:00,7.919999999999997
2022-01-16 16:00:00+01:00,sell,0.5,98.6,2022-01-17 06:45:00+01:00,12.325
2022-01-16 16:00:00+01:00,buy,0.5,34.77,2022-01-17 08:00:00+01:00,-4.34625
2022-01-16 16:00:00+01:00,sell,0.42999999999999994,63.53,2022-01-17 08:15:00+01:00,6.8294749999999995
2022-01-16 16:15:00+01:00,sell,0.4300000000000003,95.85,2022-01-17 01:45:00+01:00,10.303875000000007
2022-01-16 16:15:00+01:00,sell,0.33720930232558133,75.33,2022-01-17 02:45:00+01:00,6.35049418604651
2022-01-16 16:15:00+01:00,buy,0.5,25.66,2022-01-17 03:15:00+01:00,-3.2075
2022-01-16 16:15:00+01:00,buy,0.5,47.73,2022-01-17 03:45:00+01:00,-5.96625
2022-01-16 16:15:00+01:00,sell,0.14000000000000012,88.0,2022-01-17 05:45:00+01:00,3.0800000000000027
2022-01-16 16:15:00+01:00,sell,0.5,34.77,2022-01-17 08:00:00+01:00,4.34625
2022-01-16 16:15:00+01:00,buy,0.42999999999999994,36.27,2022-01-17 08:15:00+01:00,-3.899025
2022-01-16 16:30:00+01:00,buy,0.5,30.19,2022-01-17 01:00:00+01:00,-3.77375
2022-01-16 16:30:00+01:00,sell,0.06999999999999967,95.85,2022-01-17 01:45:00+01:00,1.677374999999992
2022-01-16 16:30:00+01:00,buy,0.5,41.82,2022-01-17 02:00:00+01:00,-5.2275
2022-01-16 16:30:00+01:00,sell,0.5,83.65,2022-01-17 06:15:00+01:00,10.45625
2022-01-16 16:30:00+01:00,buy,0.24418604651162668,56.88,2022-01-17 07:00:00+01:00,-3.4723255813953315
2022-01-16 16:30:00+01:00,sell,0.5,68.43,2022-01-17 07:30:00+01:00,8.55375
2022-01-16 16:45:00+01:00,sell,0.4186046511627929,86.97,2022-01-17 01:30:00+01:00,9.101511627907025
2022-01-16 16:45:00+01:00,buy,0.5,37.56,2022-01-17 05:30:00+01:00,-4.695
2022-01-16 16:45:00+01:00,buy,2.886579864025407e-15,56.88,2022-01-17 07:00:00+01:00,-4.104716566644129e-14
2022-01-16 16:45:00+01:00,buy,0.5,41.04,2022-01-17 07:15:00+01:00,-5.13
2022-01-16 16:45:00+01:00,sell,0.5,97.84,2022-01-17 09:00:00+01:00,12.23
2022-01-16 17:00:00+01:00,sell,5.012656956182582e-14,86.97,2022-01-17 01:30:00+01:00,1.0898769386979979e-12
2022-01-16 17:00:00+01:00,buy,0.5,68.88,2022-01-17 03:00:00+01:00,-8.61
2022-01-16 17:00:00+01:00,sell,0.42999999999995775,86.88,2022-01-17 08:00:00+01:00,9.339599999999082
2022-01-16 17:15:00+01:00,sell,1.0,75.48,2022-01-17 03:00:00+01:00,18.87
2022-01-16 17:15:00+01:00,buy,0.3249388351143581,37.5,2022-01-17 06:00:00+01:00,-3.0463015791971073
2022-01-16 17:15:00+01:00,buy,0.5,26.95,2022-01-17 06:30:00+01:00,-3.36875
2022-01-16 17:15:00+01:00,buy,0.5,48.48,2022-01-17 07:30:00+01:00,-6.06
2022-01-16 17:15:00+01:00,sell,0.07000000000004225,86.88,2022-01-17 08:00:00+01:00,1.5204000000009177
2022-01-16 17:15:00+01:00,sell,0.20944739819833275,74.77,2022-01-17 11:15:00+01:00,3.9150954908223348
2022-01-16 17:30:00+01:00,buy,0.29055260180166725,79.36,2022-01-17 03:00:00+01:00,-5.764563619745078
2022-01-16 17:30:00+01:00,sell,0.5,95.63,2022-01-17 05:15:00+01:00,11.95375
