execution_time,side,quantity,price,product,profit
2022-01-11 16:00:00+01:00,buy,0.5,44.34,2022-01-12 01:45:00+01:00,-5.5425
2022-01-11 16:00:00+01:00,sell,0.42999999999999994,78.88,2022-01-12 03:00:00+01:00,8.479599999999998
2022-01-11 16:00:00+01:00,buy,0.5,21.93,2022-01-12 03:15:00+01:00,-2.74125
2022-01-11 16:00:00+01:00,buy,0.5,35.54,2022-01-12 03:30:00+01:00,-4.4425
2022-01-11 16:00:00+01:00,sell,0.5,79.8,2022-01-12 06:45:00+01:00,9.975
2022-01-11 16:00:00+01:00,sell,0.3599999999999999,58.05,2022-01-12 07:00:00+01:00,5.224499999999998
2022-01-11 16:00:00+01:00,buy,0.08139534883720938,48.37,2022-01-12 07:30:00+01:00,-0.9842732558139543
2022-01-11 16:00:00+01:00,buy,0.5,25.11,2022-01-12 08:00:00+01:00,-3.13875
2022-01-11 16:00:00+01:00,sell,0.5,58.55,2022-01-12 08:30:00+01:00,7.31875
2022-01-11 16:15:00+01:00,buy,0.5,75.82,2022-01-12 01:00:00+01:00,-9.4775
2022-01-11 16:15:00+01:00,buy,0.5,54.23,2022-01-12 01:15:00+01:00,-6.77875
2022-01-11 16:15:00+01:00,buy,0.08139534883720136,78.73,2022-01-12 01:30:00+01:00,-1.6020639534882157
2022-01-11 16:15:00+01:00,sell,1.0,98.64,2022-01-12 01:45:00+01:00,24.66
2022-01-11 16:15:00+01:00,sell,0.5,69.99,2022-01-12 03:30:00+01:00,8.74875
2022-01-11 16:15:00+01:00,buy,0.5,51.74,2022-01-12 06:00:00+01:00,-6.4675
2022-01-11 16:15:00+01:00,sell,0.5,81.27,2022-01-12 06:30:00+01:00,10.15875
2022-01-11 16:15:00+01:00,buy,0.140000000000007,79.8,2022-01-12 06:45:00+01:00,-2.7930000000001396
2022-01-11 16:15:00+01:00,buy,0.3599999999999999,58.05,2022-01-12 07:00:00+01:00,-5.224499999999998
2022-01-11 16:15:00+01:00,buy,0.4186046511627906,44.69,2022-01-12 07:30:00+01:00,-4.6768604651162775
2022-01-11 16:15:00+01:00,sell,0.5,78.39,2022-01-12 08:15:00+01:00,9.79875
2022-01-11 16:15:00+01:00,buy,0.21000000000000013,58.55,2022-01-12 08:30:00+01:00,-3.073875000000002
2022-01-11 16:15:00+01:00,buy,0.5,46.48,2022-01-12 08:45:00+01:00,-5.81
2022-01-11 16:15:00+01:00,sell,0.5,98.38,2022-01-12 09:30:00+01:00,12.2975
2022-01-11 16:30:00+01:00,sell,0.18668907186683797,54.23,2022-01-12 01:15:00+01:00,2.531037091834656
2022-01-11 16:30:00+01:00,sell,0.14084274703172348,78.73,2022-01-12 01:30:00+01:00,2.7721373684518973
2022-01-11 16:30:00+01:00,buy,0.5,50.78,2022-01-12 02:15:00+01:00,-6.3475
2022-01-11 16:30:00+01:00,sell,0.5,91.06,2022-01-12 05:15:00+01:00,11.3825
2022-01-11 16:30:00+01:00,buy,0.859999999999993,23.56,2022-01-12 06:45:00+01:00,-5.065399999999959
2022-01-11 16:30:00+01:00,sell,0.5,76.98,2022-01-12 07:45:00+01:00,9.6225
2022-01-11 16:30:00+01:00,buy,0.07000000000000006,75.96,2022-01-12 09:30:00+01:00,-1.329300000000001
2022-01-11 16:45:00+01:00,sell,0.16279069767448623,50.78,2022-01-12 02:15:00+01:00,2.066627906977603
2022-01-11 16:45:00+01:00,buy,0.14000000000001717,91.06,2022-01-12 05:15:00+01:00,-3.187100000000391
2022-01-11 16:45:00+01:00,buy,0.4299999999999248,76.98,2022-01-12 07:45:00+01:00,-8.275349999998554
2022-01-11 16:45:00+01:00,sell,0.3372093023255202,33.24,2022-01-12 08:00:00+01:00,2.802209302325073
2022-01-11 16:45:00+01:00,sell,0.5,79.22,2022-01-12 09:00:00+01:00,9.9025
2022-01-11 16:45:00+01:00,buy,0.5,20.99,2022-01-12 09:15:00+01:00,-2.62375
2022-01-11 16:45:00+01:00,buy,0.42999999999999994,44.7,2022-01-12 09:30:00+01:00,-4.80525
2022-01-11 16:45:00+01:00,sell,0.5,85.13,2022-01-12 10:15:00+01:00,10.64125
2022-01-11 17:00:00+01:00,sell,1.2823075934420558e-14,33.29,2022-01-12 01:15:00+01:00,1.0672004946421509e-13
2022-01-11 17:00:00+01:00,buy,0.16279069767448603,33.25,2022-01-12 07:15:00+01:00,-1.3531976744191652
2022-01-11 17:00:00+01:00,sell,0.1627906976744798,35.2,2022-01-12 08:00:00+01:00,1.4325581395354223
2022-01-11 17:15:00+01:00,buy,0.08139534883720395,33.29,2022-01-12 01:15:00+01:00,-0.6774127906976298
2022-01-11 17:15:00+01:00,sell,0.07000000000004819,68.43,2022-01-12 04:45:00+01:00,1.1975250000008246
2022-01-11 17:15:00+01:00,sell,0.08139534883720753,33.25,2022-01-12 07:15:00+01:00,0.6765988372092876
2022-01-11 17:15:00+01:00,buy,0.5,46.39,2022-01-12 10:15:00+01:00,-5.79875
2022-01-11 17:15:00+01:00,sell,0.42999999999999056,46.57,2022-01-12 10:30:00+01:00,5.00627499999989
2022-01-11 17:30:00+01:00,buy,0.3966567005200632,24.41,2022-01-12 01:30:00+01:00,-2.420597514923686
2022-01-11 17:30:00+01:00,sell,0.33720930232551377,30.3,2022-01-12 02:15:00+01:00,2.5543604651157668
2022-01-11 17:30:00+01:00,sell,0.059447398194575174,71.39,2022-01-12 04:45:00+01:00,1.0609874392776804
2022-01-11 17:45:00+01:00,sell,0.3947062769703531,55.13,2022-01-12 01:15:00+01:00,5.440039262343892
2022-01-11 17:45:00+01:00,buy,0.16279069767445897,24.41,2022-01-12 01:30:00+01:00,-0.9934302325583859
2022-01-11 17:45:00+01:00,buy,0.5,30.3,2022-01-12 02:15:00+01:00,-3.7875
2022-01-11 17:45:00+01:00,buy,0.2319155792958729,52.67,2022-01-12 04:15:00+01:00,-3.0537483903784066
2022-01-11 17:45:00+01:00,buy,0.5,31.51,2022-01-12 04:30:00+01:00,-3.93875
2022-01-11 17:45:00+01:00,sell,0.5,87.25,2022-01-12 06:00:00+01:00,10.90625
2022-01-11 17:45:00+01:00,buy,0.5,43.81,2022-01-12 06:15:00+01:00,-5.47625
2022-01-11 17:45:00+01:00,sell,0.5,81.76,2022-01-12 07:30:00+01:00,10.22
2022-01-11 17:45:00+01:00,sell,0.5,61.5,2022-01-12 08:45:00+01:00,7.6875
2022-01-11 17:45:00+01:00,sell,0.4299999999999139,99.58,2022-01-12 10:15:00+01:00,10.704849999997856
2022-01-11 17:45:00+01:00,buy,0.42999999999999056,47.16,2022-01-12 10:30:00+01:00,-5.069699999999888
2022-01-11 18:00:00+01:00,sell,0.5,99.64,2022-01-12 01:00:00+01:00,12.455
2022-01-11 18:00:00+01:00,buy,0.08139534883719812,49.54,2022-01-12 01:15:00+01:00,-1.0080813953486987
