execution_time,side,quantity,price,product,profit
2021-12-31 23:45:00+01:00,buy,0.5,24.54,2022-01-01 01:30:00+01:00,-3.0675
2021-12-31 23:45:00+01:00,buy,0.5,26.65,2022-01-01 02:15:00+01:00,-3.33125
2021-12-31 23:45:00+01:00,buy,0.5,34.02,2022-01-01 03:30:00+01:00,-4.2525
2021-12-31 23:45:00+01:00,buy,0.5,31.34,2022-01-01 06:45:00+01:00,-3.9175
2021-12-31 23:45:00+01:00,buy,0.5,30.66,2022-01-01 07:45:00+01:00,-3.8325
2021-12-31 23:45:00+01:00,sell,0.5,85.18,2022-01-01 08:15:00+01:00,10.6475
2021-12-31 23:45:00+01:00,sell,0.5,77.29,2022-01-01 08:30:00+01:00,9.66125
2021-12-31 23:45:00+01:00,sell,0.5,73.1,2022-01-01 10:00:00+01:00,9.1375
2021-12-31 23:45:00+01:00,buy,0.31331093,38.79,2022-01-01 10:45:00+01:00,-3.038332743675
2021-12-31 23:45:00+01:00,sell,0.2094474,62.67,2022-01-01 11:00:00+01:00,3.2815171395
2021-12-31 23:45:00+01:00,sell,0.5,73.21,2022-01-01 11:30:00+01:00,9.15125
2021-12-31 23:45:00+01:00,buy,0.5,29.65,2022-01-01 12:00:00+01:00,-3.70625
2021-12-31 23:45:00+01:00,buy,0.5,22.41,2022-01-01 13:15:00+01:00,-2.80125
2021-12-31 23:45:00+01:00,sell,0.5,71.7,2022-01-01 14:00:00+01:00,8.9625
2021-12-31 23:45:00+01:00,buy,0.5,27.58,2022-01-01 14:30:00+01:00,-3.4475
2021-12-31 23:45:00+01:00,sell,0.5,85.96,2022-01-01 15:00:00+01:00,10.745
2021-12-31 23:45:00+01:00,sell,0.5,71.35,2022-01-01 15:30:00+01:00,8.91875
2022-01-01 00:00:00+01:00,sell,0.18668907,48.98,2022-01-01 01:30:00+01:00,2.28600766215
2022-01-01 00:00:00+01:00,sell,0.5,50.55,2022-01-01 02:15:00+01:00,6.31875
2022-01-01 00:00:00+01:00,buy,0.5,45.58,2022-01-01 02:45:00+01:00,-5.6975
2022-01-01 00:00:00+01:00,sell,0.5,68.21,2022-01-01 03:30:00+01:00,8.52625
2022-01-01 00:00:00+01:00,sell,0.1994474,85.04,2022-01-01 03:45:00+01:00,4.240251724
2022-01-01 00:00:00+01:00,sell,0.5,96.92,2022-01-01 04:15:00+01:00,12.115
2022-01-01 00:00:00+01:00,buy,0.5,36.31,2022-01-01 04:30:00+01:00,-4.53875
2022-01-01 00:00:00+01:00,buy,0.5,40.09,2022-01-01 04:45:00+01:00,-5.01125
2022-01-01 00:00:00+01:00,buy,0.5,35.59,2022-01-01 05:15:00+01:00,-4.44875
2022-01-01 00:00:00+01:00,sell,0.5,87.19,2022-01-01 05:30:00+01:00,10.89875
2022-01-01 00:00:00+01:00,sell,0.5,99.96,2022-01-01 07:00:00+01:00,12.495
2022-01-01 00:00:00+01:00,sell,0.5,52.08,2022-01-01 07:45:00+01:00,6.51
2022-01-01 00:00:00+01:00,buy,0.28,77.29,2022-01-01 08:30:00+01:00,-5.410300000000001
2022-01-01 00:00:00+01:00,buy,0.5,73.1,2022-01-01 10:00:00+01:00,-9.1375
